TEO,FWC,FWE,TCA,TO_sump,TO_feed,PO_feed,VC,VE,TWI,Y
39.99,270.9,214.8,2.4,112,108.6,130.5,48,56,56.06,normal
45.72,265.9,214.7,6.2,117.6,113.3,138.5,53,56,55.81,normal
50.68,267.2,216,3.6,112,109.2,129,47,56,55.16,normal
45.39,267.7,215.2,6.4,113.8,110.1,138,53,56,55.44,normal
49.94,266.4,213.7,2.2,120.2,114.2,140.9,49,56,56.34,normal
44.86,270.6,215.1,2.3,112.2,109,128,47,56,55.2,normal
40.23,267.4,215.1,5.3,111.8,108.4,137,49,56,56.02,normal
50.47,266.1,216.8,3.6,115.1,110.9,138.5,47,56,55.48,normal
41.42,268.7,214.9,5.5,112.4,109.8,135.5,49,56,55.69,normal
51.62,266,215.9,5.2,114.7,111.1,140.4,47,56,55.32,normal
49.98,269.9,214.6,1.8,113.1,109.6,129,47,56,54.95,normal
40.19,267.9,216.3,3.9,107.5,105.9,132,48,56,59.09,normal
40.03,271.3,216.1,2.1,112.4,109,131,48,56,56.26,normal
39.99,270.1,213.9,2.2,112.4,109.2,132,48,56,56.38,normal
45.8,267.6,215.5,5.3,115.3,110.9,141.4,49,56,55.69,normal
44.86,270.2,216.4,2,109.2,106.9,129.5,47,56,55.2,normal
45.19,265.1,215,6,113.1,110.7,136,57,56,54.99,normal
40.52,269.1,214.3,3.6,112.2,108.4,137,49,56,56.26,normal
40.56,267,214.9,3.8,111.8,108.6,134.5,49,56,56.06,normal
40.07,268.1,214.4,3.8,112.2,108.4,136,49,56,56.1,normal
50.51,269.4,215.1,1.9,114,110.3,129,47,56,55.07,normal
50.47,266.7,215.1,1.5,116.2,111.6,135.5,47,56,55.52,normal
40.07,271.3,213.9,2.2,109.8,106.9,130.5,48,56,56.06,normal
40.64,270.5,213.7,2,114.5,109.8,134.5,49,56,56.38,normal
43.84,267.9,213.1,3.9,111.1,108.6,132,51,56,54.91,normal
40.32,271.5,215,1.8,115.1,110.5,136,49,56,56.43,normal
40.64,269.6,216,3.6,115.3,111.1,135.5,49,56,56.55,normal
52.97,267.7,214.5,2.9,106.5,93,140.9,49.85,56,56.88,normal
49.98,263.9,216.1,6.6,116.9,113.1,139.9,57,56,55.44,normal
44.82,268.3,213.8,1.4,113.3,109.6,134.5,48,56,55.44,normal
39.95,267.6,214.3,4.1,108.2,106.3,133,48,56,59.09,normal
40.97,270.8,215.7,3.9,115.3,111.1,135.5,49,56,56.55,normal
49.57,264.9,215.6,4.7,121.7,116.4,137,48,56,55.77,normal
50.8,270.9,215.5,3.1,112,109,128.5,47,56,55.12,normal
41.09,267.8,215.1,5.1,112,109.6,136.5,49,56,55.77,normal
49.86,268.8,214.2,3.6,112.7,110.1,131.5,56,56,54.95,normal
44.33,269,216.2,4.3,109.2,106.9,132,51,56,55.24,normal
41.09,264.3,214.1,4.4,110.7,108,131.5,54.07,56,59.46,normal
40.85,270.6,214.4,2,114.2,109.4,133.5,49,56,56.34,normal
65.13,269.7,213.8,0,103.5,85.4,59.6,57,56,65.19,normal
39.42,269.3,213.3,4,108.8,106.3,132,48,56,56.02,normal
39.95,267,215.4,4.2,108,106.1,131.5,48,56,59.05,normal
44.78,267.6,214.5,4.4,113.1,109.8,139.4,48,56,55.44,normal
45.84,269.5,215.8,3.6,116,111.3,136.5,49,56,55.65,normal
40.28,269.6,216.6,5.5,110.3,108.2,132.5,57,56,58.88,normal
40.89,269.4,214.7,4,112.2,108.4,135,49,56,56.22,normal
49.86,265.5,215.8,3.5,111.8,109,133,56,56,55.24,normal
44.74,269.3,214.2,1.1,116.7,112,138.5,49,56,55.69,normal
40.28,267,214,3.6,111.6,108.4,138,49,56,56.02,normal
49.94,265.9,215,6.1,118.3,114.5,140.9,57,56,55.69,normal
40.52,268.1,212.9,3.5,112,108.4,135.5,49,56,56.14,normal
38.72,268.9,214.8,2.4,109.8,107.3,133,48,56,55.81,normal
44.45,267.6,215.7,4.1,109.2,106.9,131.5,47.97,56,55.24,normal
45.43,269.7,215.3,2.2,117.6,113.3,133,48,56,55.73,normal
40.03,270.5,214.3,1.8,112.2,108.8,130.5,48,56,56.02,normal
50.1,268.8,215.8,1.3,112.4,109.2,127.5,47,56,54.99,normal
40.28,266.2,213.9,6.2,110.5,108.2,134,57,56,55.89,normal
54.69,268.8,215.7,2.6,105.9,90.8,141.4,50.15,56,56.88,normal
44.78,268.4,214.3,2.6,112.4,109,136.5,48,56,55.4,normal
39.54,268.7,215.7,0.9,108.6,106.3,132,48,56,56.06,normal
39.95,269.4,215.2,5.7,108.8,106.7,133,57,56,58.96,normal
45.52,271,216,2.4,109.4,106.9,128,47,56,55.16,normal
44.37,267.7,215.8,3.5,112.9,109.2,136.5,48,56,55.32,normal
50.27,268.9,213.9,2.1,119.2,113.6,140.4,49,56,56.3,normal
45.72,268.1,215.5,3.6,116.7,111.8,138.5,49,56,55.69,normal
45.31,266.1,213.6,2.3,118.8,112.9,139.4,49,56,55.93,normal
39.46,269.5,215.1,3.7,108.8,106.3,131.5,48,56,55.98,normal
45.27,268.6,215,1.7,114.2,110.1,134,48,56,55.44,normal
50.35,265.3,215,3.8,116.7,112,138.5,49,56,55.85,normal
40.4,267.9,215.5,4.5,108.4,106.5,132.5,48,56,59.05,normal
45.19,268.6,214,3.8,118.1,114,135,48,56,55.81,normal
41.71,267.4,215.8,5.2,114.7,110.9,136.5,57,56,56.59,normal
50.43,266.1,216.6,3.8,116.7,112,143.9,49,56,55.85,normal
41.09,267.5,215.7,5.6,112.4,110.1,132.5,57,56,58.27,normal
45.93,269.7,215.3,2.9,114.5,110.5,140.4,49,56,55.65,normal
45.19,269.4,214.4,1.6,116.9,112,138.5,49,56,55.69,normal
45.64,268.6,215.2,5.2,115.6,111.1,140.9,49,56,55.69,normal
39.37,269.7,215.2,3.8,108.8,106.5,132.5,48,56,56.06,normal
39.37,269.5,214.7,3.5,108.6,106.3,133,48,56,56.02,normal
40.23,270.8,214.2,2.4,109.6,106.7,131.5,48,56,56.06,normal
46.46,267.6,215.9,6.2,116.7,113.6,136,57,56,55.65,normal
46.05,266.6,214.3,5,114.9,110.7,141.4,49,56,55.69,normal
45.39,267.2,214.4,2.4,114.2,110.7,140.4,49,56,55.57,normal
50.92,266,214.6,3.6,114.9,110.9,137,47,56,55.48,normal
45.64,269.3,216,5.9,117.6,113.3,138,53,56,55.77,normal
50.47,269.5,214.2,2.5,118.5,113.1,140.9,49,56,56.26,normal
40.19,269.3,215.4,6,111.1,109,133,57,56,58.68,normal
40.68,269.4,215.5,4,107.3,105.9,132,47,56,59.21,normal
41.01,268.3,214.4,4.3,114.9,111.1,133.5,49,56,56.55,normal
49.9,267.6,216.2,3.8,112,109.4,134,56,56,55.16,normal
51.08,264.4,216.6,4.8,121.7,116.2,137,48,56,55.81,normal
49,264.3,215,4.5,115.1,111.1,140.4,47,56,55.32,normal
40.6,267.9,214.3,4.3,107.5,105.7,132.5,48,56,59.21,normal
49.94,268.7,215.5,3.5,112.4,109.8,132.5,56,56,55.03,normal
65.42,269.8,216.3,0,107.1,85.4,127,57,56,58.23,normal
50.14,267.6,215.8,1.3,121.7,116.2,135.5,48,56,55.77,normal
44.21,268.7,216.4,4,110.1,108,131.5,51,56,54.99,normal
41.01,275,215,5.2,112.9,110.1,132.5,57,56,57.94,normal
44.37,269.1,215,3.8,109.2,106.9,133,51,56,55.2,normal
45.19,268,215.3,6,112.9,110.5,136.5,57,56,54.99,normal
39.95,268.4,212.9,3.8,112,108.4,135.5,49,56,56.1,normal
41.79,268.6,215.1,4.9,110.7,108.2,132.5,56,56,59.46,normal
44.74,268.9,213.6,3.3,112.7,109.2,136.5,48,56,55.4,normal
39.7,266.9,214.7,4.9,108.6,106.5,134.5,48,56,59.05,normal
39.95,269.9,214.9,6,108.8,106.7,133.5,57,56,59,normal
45.39,269.7,214,2,117.6,113.1,134.5,48,56,55.69,normal
44.25,268.1,213.6,4,109.2,107.3,133,51,56,55.2,normal
45.19,268.1,214.9,5.7,113.6,111.1,135.5,57,56,55.03,normal
40.07,269.3,214.4,2.6,110.3,107.7,128,47,56,59.33,normal
39.82,270.1,214.8,1.4,110.5,107.5,131.5,48,56,56.1,normal
50.1,264.2,216,6.2,119,114.9,140.4,57,56,55.77,normal
44.78,264.7,214.5,4.8,113.3,109.8,130.5,49,56,55.48,normal
40.07,268.7,214.6,4.2,107.7,105.9,132.5,48,56,59.05,normal
50.22,264,214.9,3.9,113.6,107.5,144.4,49,56,55.93,normal
50.14,267.2,216.3,1.9,121.7,116.2,134.5,47,56,55.77,normal
44.9,270.2,213.5,1.7,116.2,111.8,133,48,56,55.57,normal
45.31,267.7,215.7,2.5,114.2,110.7,138.5,49,56,55.48,normal
39.21,270.5,215,3.8,109,106.9,133.5,48,56,55.89,normal
50.8,266,213.9,3.5,118.3,113.1,141.9,49,56,56.26,normal
45.72,267,216.8,3.5,116.7,111.8,140.4,49,56,55.69,normal
40.48,267.1,215.1,6,112.4,109.8,134,57,56,56.1,normal
50.39,265.5,217,6.7,119.5,115.3,137.5,57,56,55.89,normal
50.51,267.7,216.1,1.9,119,113.8,134.5,47,56,55.69,normal
39.33,268.2,215.2,3.8,108.8,106.5,133,48,56,56.06,normal
50.43,266.5,214.9,3.9,112.7,105.9,142.9,49,56,56.02,normal
50.27,269.3,216,2.1,112.2,109.2,127.5,47,56,54.99,normal
50.31,266.6,215,5.7,116.9,111.8,140.4,49,56,55.81,normal
40.19,267.8,214.3,4.5,111.6,108.2,139,49,56,56.06,normal
49.86,265.7,215.9,5.2,114.9,112,138.5,56,56,54.99,normal
41.99,266.7,214.6,6,114.5,110.9,135,57,56,56.38,normal
50.22,265.6,216.8,6.4,115.3,111.6,140.4,49.69,56,55.32,normal
45.15,268.6,214.9,2.3,114.2,110.9,139.9,49,56,55.52,normal
50.51,269.6,214.2,2.1,112.2,109.2,129.5,47,56,55.07,normal
40.19,268.1,215.3,5.7,111.1,109.2,134,57,56,58.64,normal
54.44,269.9,215.8,3.5,105.9,91.2,139.9,50.12,56,56.88,normal
49.9,269,216.5,3.3,112.2,109.4,132.5,56,56,55.07,normal
44.37,268.7,213.8,3.5,112.9,109.4,137,48,56,55.36,normal
40.19,270.3,213.6,2,113.1,109.8,130,48,56,57.37,normal
50.59,268.5,215.4,3.6,117.4,112.7,142.4,49,56,56.06,normal
43.96,269.2,214.3,3.5,113.1,109.4,135,48,56,55.32,normal
45.35,269.6,214.8,2.5,118.8,113.1,139.4,49,56,55.89,normal
39.54,267.5,213.9,2.5,111.8,108.4,136.5,49,56,56.06,normal
51.29,265.5,216.9,3.7,111.1,103.7,141.4,49,56,56.06,normal
39.95,270.1,215.2,2,110.1,106.9,131,48,56,56.1,normal
40.44,269.1,214.6,3.6,112,108.4,136.5,49,56,56.02,normal
45.76,267.3,215.8,3.6,115.7,111.6,138.5,49,56,55.65,normal
50.31,269.5,214.2,1.6,122.5,116.4,140.9,49,56,56.43,normal
52.6,270.4,216,0.2,109.6,107.7,47.2,56,56,59.58,normal
45.07,268.9,214.4,2.2,118.3,113.8,134,48,56,55.81,normal
50.1,263.3,215.5,5.7,117.1,114,136,56,56,55.24,normal
45.93,266.9,216.1,5,115.1,110.7,140.4,49,56,55.69,normal
40.19,268.1,215.5,5.7,111.1,109.2,133.5,57,56,58.64,normal
39.33,271.2,215.3,3.5,108.6,106.3,131.5,48,56,56.06,normal
49.61,265,214.1,0.8,115.1,110.9,138.5,47,56,55.57,normal
49.9,266.9,214.7,4.2,113.6,110.5,136.5,56,56,55.12,normal
50.59,268.6,214.8,3.7,117.6,112.9,140.9,49,56,56.14,normal
41.05,267.5,214.6,3.8,112,108.4,136,49,56,56.02,normal
49.9,266.7,215.2,5.4,118.3,114.9,136.5,56,56,55.32,normal
49.9,263.5,214.5,3.3,114.9,111.1,137,47,56,55.57,normal
44.7,269,215.2,3.6,112.7,109.4,134.5,48,56,55.4,normal
45.72,266.1,215.3,5.5,115.6,111.1,140.9,49,56,55.69,normal
40.03,270.7,214.9,2.6,110.1,106.9,131,48,56,56.06,normal
40.23,269,215.4,5.4,112.2,109.8,132.5,57,56,58.35,normal
45.68,269.7,215,3.3,118.1,113.8,134.5,48,56,55.81,normal
50.31,265.3,215.2,6,119.2,115.6,139.9,57,56,55.85,normal
45.19,270.5,214.5,3.5,119.9,114.2,138.5,49,56,56.14,normal
40.07,270.4,213.4,1.6,112.9,109.4,131,48,56,57.04,normal
51.58,265.3,215,3.7,110.9,103.5,141.4,49,56,56.1,normal
45.31,269.2,214.7,2.5,118.8,113.3,138.5,49,56,55.93,normal
39.25,268.9,214.2,3.9,109,106.9,132.5,48,56,55.89,normal
49.94,268.7,214.2,3.5,112,109.4,131,56,56,55.2,normal
50.06,264.7,215.9,2.6,114.7,111.1,137,47,56,55.32,normal
40.44,269.6,213.6,1.8,114.9,110.5,137,49,56,56.43,normal
40.4,267.7,215.2,2.8,111.3,108.6,138.5,49,56,55.93,normal
50.18,267.4,216.3,5.4,116.4,113.3,137,56,56,55.16,normal
39.87,270.1,214.3,0.8,112.4,108.4,134.5,49,56,56.22,normal
51,266.6,215.5,3.8,114.9,110.9,138.5,47,56,55.44,normal
40.44,270,213.7,1.5,114.7,110.5,135.5,49,56,56.38,normal
50.27,266.2,217,5.9,116.4,111.8,142.9,49,56,55.81,normal
42.77,267,215.4,4.9,109.8,107.7,133.5,56,56,59.58,normal
50.31,265,214,6.4,116,112.2,139.4,57,56,55.32,normal
45.8,268.2,214.1,3.1,116.4,111.8,138,49,56,55.73,normal
40.81,271.2,215,1.8,114.2,109.4,136,49,56,56.38,normal
41.54,265.8,215.4,4.4,110.7,108,132,56,56,59.46,normal
49.9,266.5,214.8,5.2,117.8,114.5,139,56,56,55.28,normal
40.03,267.7,215.4,2.8,110.1,107.5,128.5,47,56,59.37,normal
40.07,271.2,215.5,1.9,112.9,109.4,132,48,56,56.96,normal
44.25,269.7,215.3,4,109.4,107.1,132.5,51,56,55.2,normal
50.55,267,215.4,1.9,117.4,112.4,135,47,56,55.61,normal
39.99,268.2,215.7,2.6,109.8,106.9,129.5,47,56,59.33,normal
50.06,266.2,215,5.1,119,115.6,136.5,56,56,55.44,normal
50.14,265.9,217.1,6.2,119,115.1,139.4,57,56,55.81,normal
40.52,270.9,213.2,2.4,108.8,106.5,131.5,48,56,56.02,normal
50.31,265.7,215.3,1.9,120.7,115.6,134.5,47,56,55.69,normal
50.43,268.2,215.3,3.9,122.7,116.9,141.4,49,56,56.51,normal
52.68,268.9,215,3.2,106.7,94.6,141.4,49.61,56,56.88,normal
44.29,269.6,214.5,4.3,109.6,107.1,131.5,51,56,55.2,normal
45.27,268.5,214.5,2.2,119.5,113.6,139.4,49,56,56.02,normal
40.85,268.6,216.3,3,111.1,108.6,136,49,56,56.02,normal
45.31,267.7,214.3,2,119,113.3,136.5,49,56,55.93,normal
44.94,270.4,213.8,2.1,110.9,107.7,129,47,56,55.16,normal
50.43,266.9,215.5,1.9,119.7,114.5,135,47,56,55.69,normal
44.86,268.6,215.7,3.4,109.2,107.1,131,47.45,56,55.2,normal
49.86,268.3,216.1,3.3,112.9,110.1,133,56,56,54.95,normal
45.56,268.8,214.8,5.9,116.4,112.4,137.5,53,56,55.73,normal
50.68,268.3,213.3,3.5,117.8,112.9,140.9,49,56,56.14,normal
44.66,269.4,213.9,3.4,112.4,109,134,48,56,55.4,normal
45.84,269.1,214.5,3.3,116.2,111.8,140.4,49,56,55.69,normal
44.33,270.2,215.7,3.8,110.5,108.2,133.5,51,56,54.95,normal
40.32,266.7,214.4,4.3,111.8,108.4,137,49,56,56.02,normal
44.25,270.2,214.5,4.3,109.4,107.1,131.5,51,56,55.2,normal
45.56,269.2,215.4,5.3,115.6,111.1,140.9,49,56,55.69,normal
45.72,268.5,214,3.8,116.4,111.8,140.9,49,56,55.69,normal
49.86,269.6,214.8,2.1,113.3,109.6,128,47,56,55.03,normal
50.76,265.6,214.7,2.6,118.5,113.3,140.4,49,56,56.3,normal
45.43,270.1,215.9,1.4,117.6,113.1,134.5,48,56,55.73,normal
45.23,266.8,215.3,6,112.7,110.3,135.5,57,56,54.99,normal
50.59,264.7,215.3,5.2,119.7,115.7,137,56,56,55.61,normal
40.11,269.9,216.3,2.6,109,106.3,128.5,47,56,59.29,normal
40.44,266.3,213.8,3.8,111.6,108.2,137.5,49,56,56.02,normal
50.18,264.3,214.3,6.3,116.4,112.4,140.4,57,56,55.4,normal
40.19,270.8,214.9,1.5,115.3,110.9,135.5,49,56,56.55,normal
50.27,265.8,216,4,116.9,112,138.5,49,56,55.85,normal
40.28,267.7,214.5,4.2,107.5,105.9,131.5,48,56,59.09,normal
50.8,268,215.9,3.5,118.1,113.3,141.9,49,56,56.22,normal
49.82,268.9,214.5,3.8,112,109.2,134.5,56,56,55.2,normal
45.72,268.3,215.9,3.1,116.4,111.8,140.4,49,56,55.69,normal
40.89,266.8,217.2,2.9,111.1,108.2,136,49,56,56.02,normal
40.07,269.4,216.2,2.8,109,106.5,129.5,47,56,59.29,normal
50.39,264.5,216.4,4.9,114.9,109.6,142.9,49,56,55.89,normal
45.84,267.8,216.5,3.3,116.2,111.6,140.4,49,56,55.69,normal
50.02,265.1,214.7,6.4,118.3,114.7,138.5,57,56,55.69,normal
40.56,265.9,214.8,3,111.3,108.6,134.5,49,56,55.98,normal
50.63,268.5,214.7,3.3,117.8,112.9,141.9,49,56,56.1,normal
45.68,269.5,215.4,3.3,116.4,111.8,139.4,49,56,55.69,normal
45.11,269.8,214.7,1.4,118.1,113.8,134.5,48,56,55.77,normal
45.8,265.6,215.5,5.2,115.1,111.1,139.9,49,56,55.69,normal
49.94,269.9,214.3,1.4,112.4,109.2,130,47,56,54.99,normal
40.32,266.9,216.1,6,110.7,108.6,134,57,56,55.89,normal
51.08,270.2,215.5,2.7,112,109.2,102.9,47,56,55.16,normal
