SA-TEMP,RA-TEMP,MA-TEMP,SA-HUMD,RA-HUMD,E_SF,SA-CFM,RA-CFM,E_ccoil,OAD-TEMP,OA-CFM,Y
55.04,72.286,75.241,89.723,49.124,1.693,2302.656,2131.881,20.969,87.397,447.212,F1
71.938,73.232,71.209,77.495,50.049,0.034,2.248,2.228,0,73.325,1.315,F1
72.154,73.443,71.103,77.523,50.301,0.034,2.248,2.228,0,73.433,1.635,F1
71.4,73.127,69.936,56.797,52.375,0.034,2.248,2.228,0,73.54,1.751,F1
52.78,70.919,73.225,87.367,50.862,1.008,1633.831,1702.773,16.207,84.067,247.989,F1
69.893,73.337,68.345,61.34,53.945,0.034,2.248,2.228,0,74.936,2.121,F1
55.04,72.181,75.241,89.583,49.152,1.613,2243.082,2092.783,20.77,87.504,423.517,F1
55.04,73.443,74.392,91.153,48.844,0.936,1630.616,1684.701,14.026,78.374,261.104,F1
55.04,74.915,74.498,89.499,47.695,0.586,1063.402,1297.402,8.106,73.11,-2.978,F1
66.126,73.337,66.859,69.642,50.974,0.034,2.248,2.228,0,77.837,2.151,F1
55.255,72.496,74.286,91.125,49.937,1.238,1965.8,1893.363,16.781,80.844,364.021,F1
55.148,72.812,75.665,89.415,48.283,1.748,2338.519,2169.511,20.906,87.934,453.388,F1
55.04,72.707,74.074,90.985,49.741,1.087,1832.039,1795.609,15.41,78.696,325.363,F1
55.148,72.601,74.286,90.705,49.853,1.285,2010.747,1901.872,17.239,81.274,374.114,F1
71.615,73.337,70.679,75.84,50.722,0.034,2.248,2.228,0,73.325,2.019,F1
71.938,73.337,71.209,77.916,50.245,0.033,2.248,2.228,0,73.218,0.446,F1
55.363,70.183,70.997,89.583,55.57,0.508,873.192,1187.845,5.644,71.177,28.696,F1
71.615,73.022,70.361,71.745,51.983,0.035,2.248,2.228,0,73.325,0.554,F1
55.363,73.127,75.453,90.985,49.516,1.277,2007.411,1910.396,17.739,86.86,370.693,F1
70.97,73.232,69.406,58.143,53.637,0.034,2.248,2.228,0,74.077,2.133,F1
71.723,73.232,70.679,75.98,50.694,0.034,2.248,0.462,0,73.433,0.897,F1
71.938,73.232,71.103,78,50.582,0.034,2.248,2.228,0,73.218,0.832,F1
65.158,73.127,66.647,71.605,50.189,0.034,2.248,2.228,0,78.696,1.916,F1
55.04,73.968,74.817,91.266,48.479,0.855,1507.734,1575.657,12.579,77.514,229.186,F1
71.831,73.337,70.891,76.85,50.329,0.033,2.248,0.462,0,73.325,0.363,F1
54.825,72.391,75.029,89.751,49.32,1.566,2204.07,2062.79,19.206,85.893,417.234,F1
71.723,73.337,70.679,76.205,50.666,0.034,2.248,2.228,0,73.325,0.416,F1
53.964,71.129,73.225,92.388,50.021,0.893,1501.399,1603.165,11.996,84.496,227.07,F1
55.148,71.865,74.498,90.48,50.329,1.477,2192.219,2041.731,19.407,83.852,415.25,F1
55.363,72.917,75.771,89.555,48.564,1.702,2319.723,2139.025,20.103,87.719,440.74,F1
71.831,73.127,70.997,76.317,50.554,0.033,2.248,2.228,0,73.325,0.358,F1
55.04,72.496,73.968,90.929,49.601,1.176,1930.964,1852.703,16.408,80.2,347.776,F1
71.185,73.127,69.618,57.33,53.3,0.034,2.248,0.462,0,73.862,0.52,F1
55.04,72.391,75.347,89.695,49.376,1.652,2304.362,2126.53,20.673,87.611,445.404,F1
69.032,73.443,67.814,63.528,53.609,0.034,2.248,2.228,0,75.796,1.22,F1
55.04,73.548,74.604,91.266,48.816,0.924,1593.728,1651.969,13.971,78.266,258.558,F1
54.502,72.496,75.241,89.807,47.667,1.536,2170.238,2057.517,19.585,86.108,404.738,F1
55.363,72.917,75.665,90.116,48.423,1.58,2237.987,2096.324,19.345,87.182,419.094,F1
72.154,73.443,71.528,78.196,49.769,0.121,541.233,545.77,0,73.433,0.427,F1
72.046,73.443,71.528,78.196,50.273,0.034,2.248,2.228,0,73.218,2.138,F1
66.234,73.443,66.753,69.558,50.89,0.034,2.248,2.228,0,77.837,2.155,F1
55.363,72.496,74.71,91.574,50.357,1.172,1917.721,1851.015,16.866,87.182,343.574,F1
54.932,72.496,75.453,89.639,48.732,1.613,2275.391,2112.291,21.018,87.934,435.535,F1
71.723,73.127,71.103,77.018,50.89,0.034,2.248,2.228,0,73.11,0.35,F1
63.543,73.443,66.753,74.774,47.274,0.034,2.248,2.228,0,79.877,2.306,F1
54.502,72.391,75.135,90.088,47.919,1.516,2156.729,2041.731,19.153,86.322,404.099,F1
71.723,73.232,70.785,76.373,50.806,0.034,2.248,2.228,0,73.433,0.422,F1
71.938,73.127,71.315,78.028,50.554,0.034,2.248,2.228,0,73.218,2.115,F1
72.046,73.232,71.422,78.112,50.133,0.034,2.248,0.462,0,73.218,0.574,F1
71.4,73.127,70.254,59.854,52.375,0.034,2.248,2.228,0,73.433,2.135,F1
55.04,72.601,74.074,90.929,49.685,1.14,1871.499,1845.955,15.655,79.448,324.673,F1
68.602,73.443,67.602,64.734,53.132,0.035,2.248,3.993,0,76.118,1.551,F1
71.938,73.232,71.209,77.635,50.441,0.033,2.248,0.462,0,73.325,1.909,F1
54.61,72.496,75.453,89.246,48.171,1.648,2275.391,2122.967,20.727,87.289,428.75,F1
55.148,72.391,75.241,89.891,49.488,1.609,2253.277,2089.244,19.922,87.504,427.278,F1
55.578,73.127,75.984,89.611,48.676,1.661,2275.391,2117.626,19.875,87.611,430.581,F1
55.255,72.286,74.498,91.182,50.694,1.112,1833.68,1800.624,16.058,87.074,320.109,F1
55.04,72.391,75.241,89.807,49.432,1.551,2197.297,2050.494,19.617,86.537,419.192,F1
70.216,73.127,68.557,60.274,54.281,0.034,2.248,2.228,0,74.722,0.795,F1
71.723,73.127,70.679,76.121,51.114,0.034,2.248,2.228,0,73.325,-0.446,F1
55.255,72.601,74.498,90.677,49.713,1.293,2035.792,1927.484,17.787,81.489,383.334,F1
54.932,72.601,75.771,89.274,47.751,1.777,2367.614,2189.345,21.329,88.363,461.162,F1
64.512,73.232,66.753,72.867,49.236,0.034,2.248,3.993,0,79.34,2.813,F1
58.484,72.812,70.467,84.002,42.033,0.034,2.248,11.048,0,83.53,6.497,F1
71.938,73.127,71.103,77.327,50.357,0.034,2.248,0.462,0,73.325,1.904,F1
55.04,72.286,74.392,90.06,49.601,1.454,2148.293,2017.277,18.962,82.563,403.216,F1
61.929,73.337,67.072,77.551,44.948,0.034,2.248,2.228,0,80.844,5.122,F1
55.578,73.022,75.771,89.807,48.62,1.626,2258.377,2114.069,19.561,87.611,425.527,F1
55.04,72.601,75.771,89.078,48.255,1.784,2350.493,2182.123,21.573,88.578,448.267,F1
70.324,73.232,68.663,60.218,54.281,0.034,2.248,2.228,0,74.722,1.984,F1
72.046,73.337,70.785,76.934,50.469,0.033,2.248,2.228,0,73.433,2.114,F1
71.938,73.127,71.209,77.579,50.301,0.034,2.248,0.462,0,73.218,1.209,F1
71.508,72.917,69.83,56.376,52.656,0.034,2.248,2.228,0,73.755,1.895,F1
54.932,72.391,74.286,90.705,49.657,1.355,2047.498,1930.909,17.833,81.381,378.009,F1
55.04,72.601,75.453,89.583,48.816,1.645,2282.203,2115.847,20.972,87.826,439.643,F1
55.255,70.288,70.997,89.835,55.15,0.508,838.791,1166.001,5.637,71.177,60.649,F1
71.615,73.127,70.573,75.644,50.694,0.034,2.248,2.228,0,73.325,0.789,F1
55.471,73.968,72.695,89.976,50.161,0.524,877.508,1176.92,6.111,71.714,42.661,F1
70.539,73.337,68.875,59.545,54.057,0.034,2.248,2.228,0,74.399,1.689,F1
55.04,72.286,75.453,89.302,48.423,1.716,2323.139,2171.31,21.12,87.934,445.542,F1
72.046,73.443,71.315,78.505,50.217,0.034,2.248,2.228,0,73.218,2.326,F1
55.04,75.02,74.392,89.078,48.087,0.587,1015.989,1289.554,8.056,73.003,1.347,F1
54.932,72.601,73.968,90.901,49.713,1.106,1848.463,1805.643,15.54,78.696,329.882,F1
55.363,72.812,75.347,90.929,49.629,1.28,2037.464,1944.63,18.061,86.86,373.05,F1
72.046,73.127,71.315,77.663,50.385,0.034,2.248,2.228,0,73.325,1.749,F1
55.148,72.601,75.347,89.835,49.46,1.526,2205.764,2054.004,19.735,86.86,418.588,F1
55.363,73.022,75.453,90.929,49.713,1.301,2019.09,1924.062,17.669,86.86,372.484,F1
55.04,72.286,75.347,89.667,49.32,1.683,2302.656,2139.025,21.014,87.289,439.404,F1
55.363,70.288,71.103,89.695,55.402,0.508,890.478,1164.441,5.534,71.284,25.248,F1
69.786,73.443,68.239,62.069,53.581,0.034,2.248,2.228,0,75.259,2.028,F1
55.148,72.391,75.453,89.779,48.648,1.637,2266.882,2131.881,21.081,88.041,436.152,F1
55.255,70.393,71.103,88.826,55.823,0.502,843.078,1184.723,6.555,71.069,50.261,F1
71.938,73.337,71.209,77.355,50.161,0.033,2.248,2.228,0,73.218,0.376,F1
54.394,72.286,75.241,89.359,48.031,1.646,2271.987,2137.238,20.941,86.967,422.854,F1
55.255,72.601,75.453,90.228,49.685,1.499,2204.07,2038.23,19.516,87.182,420.045,F1
71.938,73.022,71.315,77.579,50.469,0.034,3.37,2.228,0,73.325,1.636,F1
55.255,69.868,70.679,89.639,56.047,0.525,861.699,1181.602,5.76,71.069,56.586,F1
55.04,72.286,74.392,90.452,49.713,1.458,2161.793,2013.793,18.895,82.67,412.773,F1
71.4,73.127,70.254,60.443,52.684,0.035,2.248,0.462,0,73.433,1.897,F1
55.04,73.127,74.392,91.322,49.292,0.987,1738.927,1739.075,14.527,78.481,302.377,F1
53.103,70.919,73.225,92.023,49.713,0.925,1564.968,1656.868,13.02,84.174,242.183,F1
72.046,73.232,71.422,77.663,50.413,0.034,2.248,2.228,0,73.54,1.993,F1
72.046,73.337,71.422,77.663,50.273,0.034,2.248,2.228,0,73.325,2.104,F1
55.255,72.917,75.135,91.125,49.404,1.236,1994.08,1915.517,17.579,87.074,365.706,F1
54.932,72.286,74.923,89.835,49.292,1.563,2214.236,2076.881,19.072,85.678,424.525,F1
54.502,72.391,75.241,89.246,47.863,1.646,2263.479,2162.32,20.835,87.289,419.532,F1
71.615,73.337,70.679,76.373,50.61,0.034,2.248,0.462,0,73.218,0.664,F1
55.04,72.286,74.498,90.508,49.741,1.457,2156.729,2017.277,18.73,82.67,405.368,F1
55.148,72.286,74.392,90.256,49.657,1.442,2146.607,2008.573,18.821,82.67,409.023,F1
62.036,73.548,67.284,77.355,45.004,0.034,2.248,2.228,0,80.737,2.481,F1
55.148,72.391,75.347,89.947,49.264,1.656,2292.426,2131.881,20.909,87.719,438.726,F1
71.938,73.443,71.634,77.888,50.161,0.034,2.248,2.228,0,73.218,2.27,F1
71.938,73.337,71.315,77.944,50.133,0.034,2.248,2.228,0,73.218,1.845,F1
69.355,73.127,72.058,60.639,48.171,0.035,2.248,75.824,0,73.218,0.357,F2
70.216,73.127,72.164,57.75,48.339,0.034,2.248,65.378,0,73.218,2.943,F2
54.825,72.707,73.756,85.516,45.901,1.751,2338.519,2203.825,16.6,76.548,426.579,F2
71.831,73.337,71.952,76.121,49.348,0.034,2.248,2.228,0,73.218,-1.398,F2
63.328,73.758,72.907,92.977,46.91,0.034,2.248,65.378,0,74.829,3.927,F2
71.938,73.337,71.846,76.289,49.32,0.034,2.248,0.462,0,73.325,-1.105,F2
55.04,72.707,72.907,90.284,49.741,1.078,1781.292,1772.265,13.844,71.499,289.452,F2
71.938,73.443,71.74,75.924,49.797,0.035,2.248,2.228,0,73.755,-1.215,F2
71.293,73.443,71.422,75.419,49.965,0.034,2.248,2.228,0,73.755,1.248,F2
55.04,73.022,74.074,85.769,45.985,1.732,2336.809,2176.713,16.356,76.87,425.5,F2
55.148,72.496,73.331,87.816,48.031,1.539,2188.835,2055.76,15.359,75.259,392.287,F2
55.471,73.863,72.695,88.573,50.385,0.522,861.699,1187.845,8.171,71.929,19.934,F2
54.179,72.181,73.119,87.9,48.143,1.656,2258.377,2119.405,18.08,74.829,415.91,F2
54.825,72.812,73.968,85.881,46.013,1.715,2306.068,2180.319,16.439,76.762,410.587,F2
55.471,72.496,73.331,88.489,49.32,1.662,2268.583,2108.738,16.232,74.077,408.027,F2
54.932,73.022,73.968,86.694,46.77,1.71,2309.481,2169.511,16.379,76.655,417.196,F2
55.148,70.288,71.103,90.032,55.01,0.54,857.396,1173.8,6.197,71.284,21.658,F2
65.265,73.337,72.376,83.132,47.218,0.034,2.248,70.604,0,74.292,2.319,F2
54.825,72.812,73.862,85.404,45.817,1.771,2341.939,2200.2,16.739,76.655,420.978,F2
55.255,72.707,73.65,87.311,47.723,1.615,2244.78,2115.847,16.569,76.44,396.798,F2
71.615,73.443,71.846,76.654,49.713,0.034,2.248,2.228,0,73.325,0.095,F2
55.686,70.499,71.209,90.256,55.374,0.539,831.653,1184.723,5.441,71.177,25.801,F2
55.148,72.496,73.437,87.564,47.919,1.598,2198.99,2080.41,15.578,75.366,396.737,F2
70.539,73.232,72.27,57.414,48.227,0.034,2.248,61.892,0,73.003,1.077,F2
71.723,73.443,71.634,76.149,49.993,0.034,2.248,2.228,0,73.755,1.299,F2
71.831,73.337,71.846,76.906,49.601,0.034,2.248,2.228,0,73.218,-1.314,F2
71.615,73.548,71.74,76.541,49.965,0.035,2.248,2.228,0,73.54,-1.361,F2
69.14,72.917,72.058,61.452,48.451,0.034,2.248,72.345,0,73.433,0.795,F2
71.508,73.653,71.528,76.149,49.432,0.034,2.248,2.228,0,73.54,-0.112,F2
54.394,70.393,71.209,88.349,54.561,0.542,857.396,1187.845,7.261,71.499,37.778,F2
54.394,71.55,71.528,88.293,52.319,0.691,1180.53,1289.554,8.234,68.706,129.607,F3
70.647,73.443,70.891,76.008,49.404,0.034,2.248,5.758,0,73.11,-0.331,F3
71.615,73.337,71.528,78,50.946,0.033,2.248,2.228,0,73.218,0.324,F3
54.825,70.814,71.528,89.695,54.001,0.554,887.593,1109.897,6.622,71.821,-2.342,F3
62.574,73.863,73.331,94.856,55.907,1.784,2429.408,2041.731,1.263,69.995,502.699,F3
71.723,73.337,71.422,77.635,51.815,0.034,2.248,2.228,0,73.218,0.35,F3
71.723,73.232,71.315,77.719,51.619,0.034,2.248,2.228,0,73.218,1.768,F3
54.287,73.758,73.862,95.304,47.33,1.017,1632.223,1567.585,3.21,73.97,335.233,F3
55.255,74.599,74.286,90.901,48.115,0.572,979.212,1167.561,6.491,71.392,44.852,F3
71.615,73.337,71.528,77.074,51.422,0.034,2.248,2.228,0,73.325,-1.328,F3
71.508,73.337,70.891,76.85,52.039,0.034,2.248,0.462,0,73.218,0.317,F3
54.717,71.024,71.422,90.705,51.955,0.941,1612.955,1580.504,11.762,68.491,276.268,F3
71.615,73.443,71.103,77.411,51.366,0.034,2.248,2.228,0,73.325,-0.566,F3
63.651,73.443,69.83,74.943,50.357,0.034,2.248,5.758,0,73.433,0.079,F3
66.126,73.443,69.618,68.969,51.282,0.034,2.248,5.758,0,73.647,0.179,F3
68.064,73.758,69.83,63.612,51.002,0.034,2.248,7.522,0,73.325,0.125,F3
55.255,72.601,72.27,92.416,49.516,1.011,1727.553,1635.663,11.566,68.277,313.289,F3
55.04,74.073,73.437,91.49,47.947,0.854,1490.324,1501.711,12.008,68.491,250.725,F3
55.148,74.179,73.543,91.322,47.975,0.877,1501.399,1500.111,12.104,68.384,250.988,F3
58.7,72.181,72.907,86.217,53.076,3.389,3058.766,2536.988,20.175,72.573,739.871,F3
54.61,74.494,73.756,89.611,47.022,0.867,1526.769,1503.311,13.345,68.814,255.469,F3
71.723,73.022,71.422,78.42,51.366,0.033,2.248,2.228,0,73.218,0.245,F3
55.255,74.179,73.543,89.443,47.667,0.898,1560.183,1540.206,14.684,68.814,270.729,F3
71.723,73.232,71.422,78.14,50.834,0.034,2.248,2.228,0,73.325,-1.216,F3
56.547,72.812,73.225,95.445,49.601,0.035,2.248,46.17,0.026,73.862,-0.126,F3
56.762,72.707,73.225,93.594,50.273,1.261,1901.191,1742.386,31.414,74.077,370.285,F3
71.4,73.337,70.573,75.532,51.647,0.034,2.248,2.228,0,73.325,0.43,F3
70.324,73.548,70.573,73.905,49.629,0.035,2.248,5.758,0,73.218,-0.405,F3
71.508,73.548,71.422,76.738,51.198,0.034,2.248,2.228,0,73.325,1.412,F3
71.508,73.022,70.679,75.504,51.899,0.034,2.248,2.228,0,73.433,0.968,F3
86.576,88.583,85.85,38.482,34.157,3.362,3318.479,2588.181,3.121,81.059,1017.971,F4
86.576,88.793,86.275,38.454,34.017,3.344,3314.909,2588.181,3.106,81.489,1018.211,F4
62.359,71.129,62.828,84.31,57.673,0.834,1472.952,1369.823,1.486,61.295,1439.129,F4
78.289,75.44,74.923,43.979,44.107,0.034,2.248,5.758,0.015,75.581,1.44,F4
79.257,76.176,75.771,42.549,42.79,0.034,2.248,7.522,0.014,76.011,3.033,F4
76.997,79.12,75.878,53.403,45.985,3.453,3323.835,2554.638,2.106,68.814,1039.497,F4
85.608,84.167,83.622,39.408,35.39,0.034,2.248,18.093,0.004,79.448,10.913,F4
84.531,86.165,83.835,40.446,36.203,3.387,3313.125,2572.364,2.695,79.663,1021.987,F4
71.615,73.863,72.27,75.083,47.47,0.035,2.248,2.228,0.012,73.11,1.698,F4
71.615,73.548,72.27,74.915,47.555,0.035,2.248,2.228,0.011,72.788,-0.298,F4
61.821,70.709,62.085,85.011,58.766,0.623,1058.941,1270.733,2.476,60.22,1031.495,F4
64.189,71.34,64.738,81.73,57.588,0.874,1491.906,1395.114,2.014,63.658,1424.25,F4
78.504,75.651,75.241,43.615,43.995,0.034,2.248,2.228,0.015,75.796,2.083,F4
78.934,75.651,75.347,43.11,43.462,0.034,2.248,3.993,0.024,75.903,1.9,F4
86.792,89.214,86.381,38.23,33.709,3.343,3318.479,2588.181,3.115,81.059,1016.192,F4
82.056,83.852,80.758,42.858,38.053,3.434,3339.905,2578.288,2.841,74.936,1030.293,F4
71.4,73.653,72.164,75.279,47.358,0.034,2.248,2.228,0.014,73.218,0.35,F4
76.566,74.494,73.968,46.784,45.873,0.034,2.248,2.228,0.014,74.829,1.694,F4
63.974,71.445,64.844,81.477,57.729,0.884,1485.583,1384.042,1.733,63.55,1458.999,F4
85.823,86.901,85.108,39.127,35.278,0.034,2.248,18.093,0.003,79.985,11.571,F4
71.615,73.758,72.27,75.363,47.527,0.034,2.248,3.993,0.011,73.11,1.362,F4
75.49,73.863,73.437,48.355,46.826,0.034,2.248,0.462,0.012,74.077,0.353,F4
81.948,83.852,80.864,43.334,37.913,3.427,3347.05,2578.288,2.706,74.829,1034.867,F4
71.723,73.653,72.164,75.195,47.527,0.034,2.248,2.228,0.011,73.003,2.43,F4
87.007,89.424,86.487,38.342,33.905,3.36,3318.479,2598.098,3.094,81.381,1014.782,F4
63.543,71.34,64.101,82.347,57.336,0.847,1477.686,1399.862,1.636,63.013,1456.038,F4
71.938,73.653,72.27,73.849,47.498,0.035,2.248,0.462,0.009,72.681,2.133,F4
83.132,85.219,82.243,42.072,36.652,3.417,3348.836,2592.146,2.966,76.225,1032.684,F4
74.844,73.653,73.119,49.448,47.386,0.034,2.248,2.228,0.008,73.647,0.916,F4
86.899,89.109,86.275,38.034,33.737,3.366,3322.05,2596.114,3.082,81.274,1016.62,F4
64.942,73.443,67.496,75.504,51.058,0.033,2.248,0.462,0,79.126,4.87,F5
72.154,73.653,71.528,77.635,49.993,0.034,2.248,2.228,0,73.11,0.35,F5
72.154,72.917,70.573,68.24,58.233,0.034,2.248,2.228,0,73.755,1.629,F5
71.293,73.232,69.618,62.546,59.466,0.034,2.248,2.228,0,74.399,1.231,F5
55.255,72.707,75.665,89.302,48.171,1.674,2331.681,2019.02,20.537,89.438,402.34,F5
71.723,73.022,70.148,71.998,51.563,0.034,2.248,2.228,0,73.218,0.995,F5
71.938,73.548,70.467,75.812,50.638,0.034,2.248,2.228,0,73.218,0.697,F5
55.901,72.707,75.878,89.05,48.872,1.963,2467.289,2130.097,21.549,89.33,446.712,F5
55.363,72.601,75.771,89.022,48.536,1.842,2407.066,2076.881,21.222,89.545,425.81,F5
56.762,72.286,75.453,89.19,50.862,2.14,2579.706,2203.825,21.963,88.793,481.503,F5
68.925,73.863,68.239,67.454,58.261,0.034,2.248,2.228,0,75.688,2.032,F5
56.009,72.496,75.453,88.994,49.825,2.045,2508.712,2142.601,21.989,88.9,449.234,F5
72.046,73.337,70.997,77.944,50.329,0.034,2.248,2.228,0,73.218,0.291,F5
50.842,69.973,71.103,84.058,51.31,0.602,1029.285,1130.147,9.533,71.821,69.126,F5
56.224,72.812,75.878,88.994,49.404,1.981,2487.988,2151.554,21.867,89.115,450.952,F5
56.009,72.601,73.65,89.302,50.61,1.538,2241.383,1930.909,17.951,76.977,371.271,F5
50.627,71.76,72.376,90.368,45.733,0.7,1318.312,1317.829,10.153,80.307,31.186,F5
72.046,73.022,70.467,61.228,58.597,0.034,2.248,2.228,0,73.755,2.131,F5
55.04,72.707,75.665,89.302,48.227,1.66,2307.774,2001.621,20.347,89.223,396.394,F5
55.363,73.548,73.862,90.508,48.676,0.935,1693.51,1549.858,13.035,73.647,242.057,F5
53.318,70.183,71.103,87.62,52.768,0.504,833.079,1022.722,6.164,71.069,152.524,F5
56.009,72.917,73.756,90.677,49.909,1.399,2148.293,1862.839,15.744,76.44,354.601,F5
55.471,72.286,75.029,89.779,49.068,1.641,2304.362,1979.093,19.676,87.611,399.768,F5
55.04,72.391,75.135,89.415,48.928,1.628,2290.721,1977.364,19.701,87.611,392.498,F5
57.731,72.917,73.225,80.356,49.488,0.034,2.248,3.993,0,85.893,5.717,F5
52.026,70.078,70.891,90.985,50.329,0.519,831.653,1042.956,5.176,71.177,143.466,F5
54.179,70.499,71.315,86.526,53.496,0.507,818.829,1018.053,7.744,71.069,150.509,F5
56.332,72.391,75.559,89.162,50.329,2.086,2555.432,2196.579,22.257,89.008,467.429,F5
72.154,73.337,71.103,76.85,50.329,0.034,2.248,2.228,0,73.11,0.273,F5
55.363,71.971,74.18,89.33,49.292,1.789,2396.764,2059.274,19.844,83.1,424.262,F5
70.109,73.863,70.997,58.564,48.872,0.034,2.248,2.228,0,75.903,2.348,F6
55.04,72.286,76.09,89.106,49.292,1.269,1954.176,1810.666,20.314,91.371,376.236,F6
55.794,73.127,75.453,87.367,48.451,2.028,2467.289,2128.313,24.774,83.959,532.197,F6
70.754,73.968,71.422,57.75,48.76,0.034,2.248,0.462,0,75.581,1.778,F6
56.116,73.548,76.726,86.947,47.807,2.154,2548.503,2182.123,25.054,87.934,553.753,F6
55.255,71.971,75.771,88.882,49.937,1.382,2065.916,1857.768,20.93,90.834,409.258,F6
55.363,72.286,76.196,89.415,49.46,1.247,1922.685,1768.938,19.891,91.693,375.458,F6
47.613,71.55,72.164,80.889,48.564,0.58,871.754,1113.012,10.571,72.788,0.14,F6
55.901,74.179,74.604,91.546,49.488,0.964,1606.542,1490.516,13.477,76.977,290.99,F6
55.255,72.391,76.196,89.499,49.573,1.256,1967.462,1795.609,19.764,91.586,386.312,F6
74.091,73.653,73.013,49.448,49.012,0.034,2.248,2.228,0,73.755,1.117,F6
54.394,72.076,75.878,89.078,48.844,1.306,1989.084,1832.486,20.869,91.586,385.874,F6
54.932,71.971,72.801,90.452,53.889,0.778,1349.298,1289.554,12.323,74.292,220.185,F6
59.668,73.653,73.862,80.552,43.154,0.034,2.248,14.572,0,84.067,6.831,F6
56.009,73.232,75.878,87.059,48.199,2.039,2470.737,2114.069,24.741,84.711,529.575,F6
58.054,73.127,75.241,82.88,42.538,0.034,2.248,14.572,0,85.033,4.364,F6
74.306,73.653,72.907,49.505,48.592,0.033,2.248,0.462,0,73.97,-0.538,F6
56.224,73.443,76.62,86.778,47.975,2.139,2539.845,2169.511,25.045,87.504,552.477,F6
74.091,73.758,73.225,49.477,48.844,0.034,2.248,2.228,0,73.755,1.153,F6
55.04,72.076,75.878,89.078,49.264,1.267,1974.11,1814.017,19.856,91.264,386.634,F6
71.293,73.653,71.422,65.884,50.105,0.033,2.248,2.228,0,75.366,1.776,F6
59.561,73.337,73.862,80.832,43.266,0.033,2.248,14.572,0,84.174,6.367,F6
56.116,73.127,75.559,87.451,48.872,2.037,2482.81,2121.186,24.775,83.53,543.383,F6
54.932,71.655,74.817,90.312,49.208,1.021,1703.224,1624.272,16.449,90.189,293.169,F6
55.148,72.286,75.984,89.359,49.208,1.206,1886.334,1749.013,19.58,91.371,354.789,F6
74.737,73.863,73.119,49.28,48.732,0.034,2.248,2.228,0,74.184,2.133,F6
74.844,73.548,73.331,48.972,49.264,0.034,2.248,0.462,0,73.97,1.747,F6
75.167,73.968,73.543,48.355,48.648,0.034,2.248,2.228,0,74.292,2.017,F6
75.167,73.653,73.331,48.411,48.928,0.034,2.248,2.228,0,74.184,2.025,F6
75.705,73.863,73.437,48.663,49.292,0.034,2.248,2.228,0,74.399,1.678,F6
55.04,73.022,74.18,89.919,48.507,1.553,2229.5,1861.149,19.08,76.977,539.425,F7
54.932,73.232,76.196,89.583,47.695,1.568,2260.077,1927.484,20.261,85.893,550.456,F7
67.848,73.548,69.194,64.706,49.432,0.034,2.248,3.993,0,76.118,2.224,F7
71.293,73.548,71.634,76.036,48.676,0.034,2.248,2.228,0,73.862,0.629,F7
71.4,73.443,71.422,75.756,48.732,0.034,2.248,2.228,0,73.862,1.53,F7
71.938,73.337,71.952,75.924,48.536,0.035,2.248,2.228,0,73.647,0.029,F7
54.287,72.812,75.559,89.387,47.246,1.517,2198.99,1896.765,20.428,84.389,516.619,F7
72.261,73.443,71.952,76.373,48.9,0.035,2.248,2.228,0,73.862,1.972,F7
71.723,73.443,71.74,76.036,48.311,0.034,2.248,2.228,0,73.647,2.084,F7
55.255,73.232,74.71,89.779,48.087,1.634,2299.245,1920.642,20.302,79.018,564.46,F7
71.4,73.337,71.422,75.952,49.236,0.033,2.248,2.228,0,73.862,2.118,F7
54.717,73.127,73.968,89.947,48.059,1.437,2138.177,1814.017,18.972,75.688,516.8,F7
70.97,73.232,71.103,75.139,49.04,0.035,2.248,0.462,0,74.077,1.161,F7
55.578,71.865,74.71,90.677,51.506,1.095,1856.684,1666.678,15.602,84.711,395.278,F7
72.261,73.337,72.058,76.682,48.732,0.034,2.248,2.228,0,73.755,-0.033,F7
54.179,71.129,71.846,90.144,52.628,0.519,890.478,1102.111,5.474,71.929,1.28,F7
55.363,73.337,75.878,89.19,47.891,1.864,2422.53,2013.793,22.362,83.422,609.763,F7
54.932,73.232,75.453,89.555,47.695,1.778,2372.754,1982.552,21.573,81.811,589.13,F7
71.4,73.548,71.422,75.616,48.62,0.034,2.248,2.228,0,73.862,1.199,F7
54.825,71.024,71.846,90.452,52.852,0.512,854.529,1077.2,5.811,72.144,6.529,F7
71.938,73.548,71.846,76.373,48.199,0.034,2.248,2.228,0,73.647,0.518,F7
71.723,73.653,71.634,75.924,48.143,0.034,2.248,2.228,0,73.755,1.272,F7
55.901,71.024,71.846,89.891,53.693,0.512,855.963,1075.643,5.209,72.144,4.906,F7
71.723,73.548,71.634,75.924,48.059,0.034,2.248,2.228,0,73.755,0.547,F7
71.831,73.337,71.846,76.233,48.592,0.034,2.248,0.462,0,73.647,0.404,F7
55.363,73.022,76.09,88.938,48.227,1.786,2372.754,2013.793,20.88,86,589.61,F7
62.036,73.863,69.618,77.383,46.433,0.034,2.248,14.572,0,79.555,4.366,F7
71.615,73.443,71.634,75.784,48.564,0.034,2.248,2.228,0,73.862,0.651,F7
72.046,73.337,71.952,76.036,48.648,0.034,2.248,2.228,0,73.647,0.343,F7
54.932,72.917,75.878,89.611,48.031,1.642,2283.906,1944.63,20.584,85.463,552.419,F7
72.261,72.812,70.679,75.756,56.804,0.034,2.248,2.228,0,73.647,0.782,F8
